incident_id,date_id,compagnie_id,aeroport_id,type_incident_id,severite_score,duree_immobilisation_h,cout_incident_usd,nb_passagers_affectes,resolu
655,20240827,3,9,3,4,44.9,451813.61,203,1
682,20240123,,2,1,5,59.8,1942658.68,116,0
809,20231125,8,10,5,1,68.2,-500,281,1
990,20220326,5,12,7,3,48.8,455570.27,203,1
1302,20230303,8,9,6,5,58.4,842074.93,48,1
1343,20240627,10,8,3,1,47.1,630856.03,119,0
1412,20240515,3,1,9,5,6.5,75085.89,356,1
1811,20221222,8,4,8,1,20.3,204518.22,310,1
2035,20230210,4,2,2,2,45.1,908485.13,197,1
2121,20221212,10,12,1,2,53.7,333930.95,217,1
2257,20230202,2,1,1,2,18,1642752.46,375,1
2297,20230908,8,6,1,2,4.4,1387368.19,75,0
2686,20231022,10,9,1,3,17.6,328236.59,92,1
2949,20220225,5,7,2,1,23.9,1992054.73,415,1
